Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
United States,USA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Net migration,SM.POP.NETM,1421775,1479676,1323368,1320840,1250914,1221849,1449371,1377630,1200796,1158444,675560,561580
United States,USA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1170000000,4395000000,6303000000,6613000000,6503000000,6578000000,6330000000,6347000000,6941000000,7049000000,6627000000,6899000000
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,71230000000,3.49125E+11,2.50345E+11,2.88131E+11,2.51856E+11,5.11434E+11,4.74388E+11,3.80823E+11,2.14715E+11,3.14744E+11,1.48912E+11,4.48324E+11
United States,USA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.39795644,3.376857271,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,59.91976049,78.97072076,105.2915045,106.8338489,108.5669321,108.695722,110.0670089,112.4115573,115.1573032,117.2441955,118.6905016,124.2664138
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,19.81505058,25.10299536,30.68183537,30.00236714,29.99799978,27.8122335,26.58699936,27.27916102,27.61037927,26.45194947,23.38376188,25.48140027
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.599999905,3.99000001,8.069999695,7.369999886,6.170000076,5.28000021,4.869999886,4.360000134,3.900000095,3.670000076,8.050000191,5.349999905
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,5.90229E+12,1.03837E+13,1.66756E+13,1.71883E+13,1.80431E+13,1.86609E+13,1.90205E+13,1.98856E+13,2.09374E+13,2.17645E+13,2.14724E+13,2.36171E+13
United Kingdom,GBR,"Population, total",SP.POP.TOTL,57247586,58892514,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67081000,67326569
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.298930554,0.357300887,0.695353132,0.669740536,0.736463979,0.792367506,0.757874493,0.679374474,0.605929132,0.564131113,0.365409432,0.365409887
United Kingdom,GBR,Surface area (sq. km),AG.SRF.TOTL.K2,243610,243610,243610,243610,243610,243610,243610,243610,243610,243610,243610,..
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,236.6287191,243.4279089,263.3001901,265.0695366,267.0288844,269.1531393,271.2007316,273.049473,274.7089819,276.2630802,277.2744182,..
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,17,18.6,..,..,..,..
United Kingdom,GBR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.2,0.2,0.2,0.2,0.1,0.2,0.3,..,..,..,..
United Kingdom,GBR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.06512E+12,1.73075E+12,2.6635E+12,2.745E+12,2.88056E+12,2.89649E+12,2.83092E+12,2.75749E+12,2.80311E+12,2.89933E+12,2.5886E+12,2.99473E+12
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,18610,29390,41810,42800,44590,44480,43150,41740,42180,43380,38590,44480
United Kingdom,GBR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9.98698E+11,1.56476E+12,2.42805E+12,2.52687E+12,2.63058E+12,2.72769E+12,2.8552E+12,3.02358E+12,3.11736E+12,3.25877E+12,3.08289E+12,3.32703E+12
United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17450,26570,38120,39400,40720,41890,43520,45770,46910,48760,45960,49420
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,..,6.6,7.6,7.4,7.3,7.4,7.1,6.8,..,..,..,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8804878,77.74146341,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,81.20487805,80.90243902,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83,1.64,1.92,1.83,1.81,1.8,1.79,1.74,1.68,1.63,1.56,..
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.9754,28.0886,18.479,17.4572,16.4354,15.4136,14.3918,13.37,12.641,11.912,11.183,..
United Kingdom,GBR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,87.7,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3,6.5,4.8,4.7,4.5,4.5,4.4,4.4,4.3,4.3,4.2,..
United Kingdom,GBR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,88,92,93,93,93,92,92,92,91,91,91
United Kingdom,GBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,102.010498,100.8825531,100.1228638,100.5974579,101.5946884,99.43340302,..
United Kingdom,GBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.8314972,100.3587189,106.2460785,107.1119995,102.2555466,101.9252701,101.3352127,101.1545563,100.9955521,100.4914627,99.65519714,..
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.36567688,101.8960114,91.55275726,123.7762909,126.3899002,124.5240021,..,125.8518677,120.783577,118.73629,116.8799896,..
United Kingdom,GBR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.018970013,1.005599976,0.999750018,1.024189949,1.02165997,1.016409993,..,1.015390038,1.01304996,1.011420012,1.012429953,..
United Kingdom,GBR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Forest area (sq. km),AG.LND.FRST.K2,27780,29540,30974,31166,31358,31550,31590,31640,31730,31820,31900,..
United Kingdom,GBR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,22.26206452,28.8252339,28.8252339,29.04756624,40.28723085,40.28723085
United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,8.289655172,8.609623824,5.528965517,5.276551724,5.024137931,5.627586207,5.806206897,5.806206897,5.806206897,5.806206897,..,..
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,0.234964714,0.433615661,1.02214552,0.993032273,1.05628515,1.108747983,1.072051621,0.988958892,0.912161082,0.868230887,0.665012477,0.661741818
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3597.051621,3785.753126,3042.859871,2987.700589,2777.310987,2764.516671,..,..,..,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.812990193,9.014558285,7.343460282,7.075818333,6.43320778,6.159448333,5.804004752,5.555651514,5.427748177,5.220514488,..,..
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5356.57521,6114.529259,5449.259473,5409.626422,5130.390253,..,..,..,..,..,..,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1.09317E+12,1.66613E+12,2.70634E+12,2.78632E+12,3.06522E+12,2.93486E+12,2.69966E+12,2.6834E+12,2.87815E+12,2.85706E+12,2.70461E+12,3.13138E+12
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.733755503,4.092653478,1.448456757,1.819863375,3.199702626,2.393103184,2.165206211,2.44357047,1.705021022,1.604308648,-11.03085846,7.524910374
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.90870884,26.85091764,31.51541435,31.60631006,30.46734882,29.28269577,30.60574825,32.12711894,32.76488938,32.87254707,28.87896913,28.721074
United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,..,..,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,..,..
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.947196982,73.83511897,122.7564922,122.3501829,121.1308315,121.5048919,120.2210676,119.7294099,118.7527408,120.8484884,117.8163133,118.5668355
United Kingdom,GBR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,23.4467992,23.57438288,22.19217535,22.32275235,23.54590131,22.60672202,22.31955799,23.08326246,22.99716275,23.85368382
United Kingdom,GBR,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Net migration,SM.POP.NETM,-701,161157,272601,268067,261389,254218,246940,239014,230577,221179,211063,202027
United Kingdom,GBR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2099054688,5074369393,4944716073,4804502413,4935585091,5003393486,4582283767,4306298127,4389713567,4214814558,3248094194,3522943790
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,41363405439,1.6413E+11,46750789728,54473175400,58890445253,45333483122,3.24813E+11,1.25359E+11,-25055440307,2236675458,31058892892,22604213617
United Kingdom,GBR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.063460909,1.182956242,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.518371096
United Kingdom,GBR,Consumer price index (2010 = 100),FP.CPI.TOTL,61.09672647,81.4684668,106.5285741,108.9698539,110.5511374,110.9580174,112.0769373,114.9435916,117.5790642,119.6227113,120.8063621,123.8487146
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,48.2704153,52.46966107,61.8899501,61.65552748,58.8573174,56.91302125,59.25621955,62.7995672,63.99979605,64.13015313,58.11615884,56.67033423
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.96999979,5.559999943,7.880000114,7.519999981,6.110000134,5.300000191,4.809999943,4.329999924,4,3.74000001,..,..
United Kingdom,GBR,GNI (current US$),NY.GNP.MKTP.CD,1.11842E+12,1.67058E+12,2.68121E+12,2.73688E+12,3.01043E+12,2.87105E+12,2.63654E+12,2.65451E+12,2.83892E+12,2.85588E+12,2.64385E+12,3.1177E+12
Switzerland,CHE,"Population, total",SP.POP.TOTL,6715519,7184250,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8703405
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.026873072,0.561954617,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.730676195,0.752392087
Switzerland,CHE,Surface area (sq. km),AG.SRF.TOTL.K2,41290,41290,41290,41290,41290,41290.39,41290.39,41290.39,41290.39,41290.39,41290.39,..
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,169.888411,181.7693047,202.3702045,204.7106489,207.2236309,209.5958526,211.8972478,213.883834,215.4651922,217.0076296,218.5990597,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,14.5,13.8,15.6,14.7,15.5,14.6,16,15.5,..,..
Switzerland,CHE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,0,0,0,0,0,0,0,..,..,..
Switzerland,CHE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,3.20951E+11,7.01503E+11,7.41907E+11,7.3251E+11,7.28926E+11,7.06925E+11,6.91981E+11,7.08973E+11,7.22493E+11,7.14736E+11,7.88512E+11
Switzerland,CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,44670,87720,91710,89450,88010,84430,81870,83270,84250,82740,90600
Switzerland,CHE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,2.80872E+11,4.88946E+11,5.13139E+11,5.25827E+11,5.53536E+11,5.67869E+11,5.76143E+11,5.85743E+11,5.95506E+11,5.97424E+11,6.598E+11
Switzerland,CHE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,39100,61140,63430,64210,66830,67820,68170,68800,69440,69160,75810
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,..,7.8,8.1,7.9,7.8,7.8,7.6,7.7,7.5,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.24243902,79.6804878,82.69756098,82.79756098,83.19756098,82.89756098,83.60243902,83.55121951,83.75365854,83.90487805,83.1,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.58,1.5,1.52,1.52,1.54,1.54,1.54,1.52,1.52,1.48,1.46,..
Switzerland,CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.4518,5.4812,3.503,3.355,3.207,3.059,2.911,2.763,2.6438,2.5246,2.4054,..
Switzerland,CHE,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,73,..,..,..,..,71.6,..,..,..,..
Switzerland,CHE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.2,5.6,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4,4,..
Switzerland,CHE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,82,93,93,94,94,94,95,95,95,97,95
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,51.37739944,96.67292786,97.4105072,96.85575104,95.57646179,95.77346802,96.82687378,97.15868378,96.21008301,96.36173248,99.57124329,..
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,89.66365051,106.6896515,103.153717,103.6014786,103.4874268,104.1841965,104.6291122,105.1906815,105.4764709,105.7872772,106.1604385,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.88945007,95.62875366,96.48052216,98.89135742,..,101.4737091,102.5653763,102.4874268,102.5706787,102.3407822,102.5564728,..
Switzerland,CHE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.965449989,0.967230022,0.983169973,0.985319972,..,0.979340017,0.976130009,0.973230004,0.970459998,0.968580008,0.968540013,..
Switzerland,CHE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Switzerland,CHE,Forest area (sq. km),AG.LND.FRST.K2,11535,11961.8,12415.96,12450.34,12484.72,12519.1,12553.5,12587.9,12622.3,12656.7,12691.1,..
Switzerland,CHE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,9.650516379,9.665184261,9.665184261,9.993424422,11.95877019,12.13257649
Switzerland,CHE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,6.636138614,6.272376238,4.95049505,4.257425743,4.217821782,4.222566832,4.217821782,4.217821782,4.217821782,4.217821782,..,..
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,0.94575864,0.487032192,1.091689113,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.785417652,0.783765812,0.81999821,0.861926356
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3627.692811,3480.591572,3202.834337,3304.115438,3059.936749,2960.073389,..,..,..,..,..,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.452219106,6.084142395,5.317086349,5.381151799,4.859165525,4.719648777,4.737656377,4.578884688,4.40199099,4.359041462,..,..
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7445.292017,7845.634548,7886.094306,7807.058815,7520.166025,..,..,..,..,..,..,..
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2.65764E+11,2.79216E+11,6.8642E+11,7.06235E+11,7.26538E+11,6.94118E+11,6.87895E+11,6.95201E+11,7.25569E+11,7.21369E+11,7.39914E+11,8.0064E+11
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.47455211,3.958719719,1.179253833,1.792144057,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.37556328,4.221716577
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.1506204,46.49913334,58.67648741,61.62549479,54.87615325,53.30952646,56.74819859,57.27331731,56.95031822,57.1622185,57.85862401,59.47951503
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,..,..,18,18,10,10,10,10,10,10,..,..
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.86312157,64.58480778,132.0838051,136.5991059,136.1783661,135.7591625,134.2677888,131.1998185,126.7095617,126.9492891,127.4054064,127.2601924
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,26.05758439,26.74996128,26.65761456,27.05064976,27.33489695,14.02342933,13.31746718,12.90854409,12.84405443,14.2377796
Switzerland,CHE,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Net migration,SM.POP.NETM,58538,24066,67464,83892,77880,71488,70637,45208,40899,43546,53786,23872
Switzerland,CHE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,923652832,994933149.5,2420420106,2437063152,2406168041,2516975789,2524093963,2591809298,2550734395,2549309963,2940841129,3019222346
Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5544796310,23080879763,39943494322,-24926465857,21003091522,1.18752E+11,1.66801E+11,1.43236E+11,-1.60388E+11,8774913614,-2.57336E+11,9312168738
Switzerland,CHE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.403959092,1.558529197,-0.692552018,-0.217323155,-0.013202539,-1.143908672,-0.434618664,0.53378784,0.936335464,0.36288618,-0.725874933,0.581814168
Switzerland,CHE,Consumer price index (2010 = 100),FP.CPI.TOTL,75.70722611,91.74947434,99.53719498,99.3208776,99.30776473,98.17177459,97.74510174,98.2668532,99.1869606,99.54689637,98.82431041,99.39928425
Switzerland,CHE,Trade (% of GDP),NE.TRD.GNFS.ZS,82.50881868,97.93685621,126.4538605,133.6937084,120.2134234,117.1384822,123.5659245,123.6218076,124.4285043,124.1276122,122.1656559,130.8508095
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.069999933,2.660000086,4.489999771,4.75,4.829999924,4.800000191,4.920000076,4.800000191,4.710000038,4.389999866,4.820000172,5.099999905
Switzerland,CHE,GNI (current US$),NY.GNP.MKTP.CD,..,2.97518E+11,7.06067E+11,7.26595E+11,7.3567E+11,7.10792E+11,6.92675E+11,6.94939E+11,7.0613E+11,7.05462E+11,7.25286E+11,7.97465E+11
Netherlands,NLD,"Population, total",SP.POP.TOTL,14951510,15925513,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.688603823,0.714770363,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.55554079,0.523490508
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41530,41530,41540,41540,41540,41540,41540,41540,41540,41540,41540,..
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,442.876481,471.7272808,496.8849941,498.7958445,500.5938854,503.1162162,505.8008316,508.8,511.7797446,515.1432729,518.013068,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,12.7,13.2,13.3,13.2,13.4,14.4,..
Netherlands,NLD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1,..,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,..,..
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.97508E+11,4.4849E+11,8.62906E+11,8.72102E+11,8.70314E+11,8.35162E+11,7.91582E+11,7.92654E+11,8.70934E+11,9.00777E+11,8.75071E+11,9.67837E+11
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,19900,28160,51500,51900,51600,49300,46480,46270,50540,51930,50170,55200
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.84544E+11,5.16659E+11,8.05651E+11,8.38723E+11,8.28304E+11,8.52575E+11,8.77368E+11,9.50908E+11,1.00786E+12,1.02769E+12,1.01573E+12,1.11099E+12
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19030,32440,48080,49910,49110,50330,51520,55510,58490,59250,58240,63370
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,8.3,..,9.1,8.9,8.8,8.9,8.8,8.8,8.9,8.6,..,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.87804878,77.98780488,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.11219512,81.4097561,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.62,1.72,1.72,1.68,1.71,1.66,1.66,1.62,1.59,1.57,1.55,..
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.0262,6.7504,4.448,4.316,4.184,4.052,3.92,3.788,3.7028,3.6176,3.5324,..
Netherlands,NLD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,73,..,..,..,..,..,..,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3,6.2,4.2,4.1,4.1,4,4,4,4.1,4.1,4.2,..
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,96,96,96,96,95,94,93,93,94,94,93
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.9274063,107.9889908,105.8301086,..,..,102.6976013,103.2867584,104.2296219,105.2210312,106.0958176,106.3323975,..
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.2659225,122.418541,110.1112595,..,..,114.2222672,113.7570496,116.4094696,115.2258224,115.040657,115.1692429,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.969990015,0.967909992,0.990230024,..,..,1.008260012,1.009220004,1.007580042,1.005509973,1.006479979,1.00830996,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3453.3,3595,3700.2,3682.9,3665.6,3648.3,3657.6,3667,3676.3,3685.7,3695,..
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,17.89245815,21.2099165,21.2099165,25.30903261,25.3109344,25.30794704
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,72.57272727,76.66363636,97.45454545,96.72727273,86.27272727,76.46363636,72.94,71.96545455,73.62454545,76.39454545,..,..
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.255105461,1.715922104,1.1736074,0.968708647,0.922227878,0.9802962,1.043217191,1.077686106,1.036375039,1.076084067,0.946610707,0.887108129
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4394.54209,4739.065925,4646.255241,4600.182976,4325.523712,4233.043857,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.924081247,10.178636,9.398409929,9.348128895,8.881703067,9.292250246,9.309281866,9.092131413,8.783850008,8.437074627,..,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5218.202041,6507.105925,6876.589753,6833.911435,6712.774758,..,..,..,..,..,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,3.18331E+11,4.17479E+11,8.38923E+11,8.77173E+11,8.92168E+11,7.65573E+11,7.8406E+11,8.3387E+11,9.14043E+11,9.10194E+11,9.09793E+11,1.01285E+12
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.183222986,4.195642498,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,4.863219149
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.61862403,59.48868049,69.76504137,69.66885352,69.47584728,75.15767933,69.32349997,72.6364432,74.13974653,72.73296394,68.19630146,72.72010706
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,..,..,5,4,3.5,3.5,3.5,3.5,3.5,3.5,..,..
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.528620872,67.6451895,117.4658849,115.4123066,115.3822493,122.1109286,121.9889276,119.3221581,122.1100816,125.3335923,122.8307665,125.0621654
